frame,visible_voxels
1016,546072,
1017,546540,
1018,547022,
1019,547146,
1020,547352,
1021,547912,
1022,548758,
1023,548808,
1024,549524,
1025,549917,
1026,550395,
1027,551027,
1028,551288,
1029,551907,
1030,552480,
1031,553045,
1032,553390,
1033,553951,
1034,554590,
1035,555258,
1036,555711,
1037,556353,
1038,556963,
1039,557410,
1040,557876,
1041,558257,
1042,558865,
1043,559399,
1044,559966,
1045,560322,
1046,561163,
1047,561288,
1048,562127,
1049,562368,
1050,563127,
1051,563767,
1052,563818,
1053,564423,
1054,565046,
1055,565207,
1056,566150,
1057,566530,
1058,567439,
1059,567576,
1060,568279,
1061,569280,
1062,569395,
1063,570064,
1064,570284,
1065,571098,
1066,572297,
1067,572289,
1068,573167,
1069,573652,
1070,574203,
1071,574653,
1072,575012,
1073,575993,
1074,577041,
1075,577691,
1076,578046,
1077,578927,
1078,579436,
1079,580548,
1080,580948,
1081,581629,
1082,581987,
1083,583107,
1084,583969,
1085,584813,
1086,585492,
1087,585934,
1088,587086,
1089,587749,
1090,589070,
1091,589504,
1092,589970,
1093,590721,
1094,591799,
1095,592126,
1096,592655,
1097,593000,
1098,593882,
1099,594472,
1100,595061,
1101,595855,
1102,596351,
1103,597594,
1104,597865,
1105,598849,
1106,599620,
1107,600437,
1108,601399,
1109,602391,
1110,602804,
1111,603836,
1112,604408,
1113,605110,
1114,605934,
1115,606706,
1116,607475,
1117,608035,
1118,608918,
1119,609741,
1120,610493,
1121,610555,
1122,611675,
1123,612336,
1124,612988,
1125,614302,
1126,614506,
1127,615127,
1128,616333,
1129,617007,
1130,617433,
1131,618180,
1132,618906,
1133,619701,
1134,620425,
1135,621648,
1136,622014,
1137,622752,
1138,624003,
1139,624306,
1140,625329,
1141,626026,
1142,626927,
1143,627641,
1144,628434,
1145,629131,
1146,629820,
1147,630636,
1148,631702,
1149,632370,
1150,633084,
1151,634038,
1152,634522,
1153,635421,
1154,635711,
1155,636620,
1156,637547,
1157,637909,
1158,638452,
1159,639207,
1160,639402,
1161,639431,
1162,640502,
1163,641135,
1164,641798,
1165,641826,
1166,643085,
1167,643118,
1168,643841,
1169,644021,
1170,644199,
1171,644544,
1172,645253,
1173,645750,
1174,646054,
1175,646389,
1176,646732,
1177,647058,
1178,647815,
1179,647599,
1180,648144,
1181,648487,
1182,648370,
1183,649319,
1184,649551,
1185,649327,
1186,649723,
1187,650126,
