frame,visible_voxels
796,385900,
797,385778,
798,386287,
799,386628,
800,387515,
801,387656,
802,387615,
803,388286,
804,388010,
805,389649,
806,389475,
807,389798,
808,389852,
809,390160,
810,391317,
811,390594,
812,391984,
813,391467,
814,391762,
815,391719,
816,392280,
817,391726,
818,392517,
819,392174,
820,391754,
821,391500,
822,391306,
823,390579,
824,389694,
825,389470,
826,389357,
827,389394,
828,390347,
829,390421,
830,390184,
831,390025,
832,390002,
833,389927,
834,389381,
835,389516,
836,389264,
837,389418,
838,389558,
839,389647,
840,390327,
841,390957,
842,390852,
843,392025,
844,392371,
845,393000,
846,393698,
847,394541,
848,394586,
849,395412,
850,395898,
851,396660,
852,396590,
853,396638,
854,395966,
855,396672,
856,397122,
857,396946,
858,397376,
859,397657,
860,397610,
861,397989,
862,398093,
863,397780,
864,394735,
865,393454,
866,390827,
867,387265,
868,384501,
869,381433,
870,379937,
871,376751,
872,373147,
873,368380,
874,364985,
875,359171,
876,355883,
877,349619,
878,344599,
879,344187,
880,341525,
881,338467,
882,336437,
883,334172,
884,332403,
885,327641,
886,324810,
887,322050,
888,322468,
889,321286,
890,319189,
891,320816,
892,319741,
893,319976,
894,321714,
895,322735,
896,323348,
897,323150,
898,326432,
899,327547,
900,327458,
901,329992,
902,332595,
903,334050,
904,335158,
905,337280,
906,339447,
907,340943,
908,344117,
909,344955,
910,347308,
911,351261,
912,352682,
913,355709,
914,357478,
915,360534,
916,362911,
917,365219,
918,367373,
919,369340,
920,372242,
921,374853,
922,378202,
923,379695,
924,383744,
925,385835,
926,389069,
927,390442,
928,393213,
929,394969,
930,397635,
931,399689,
932,401861,
933,403430,
934,404492,
935,405063,
936,405720,
937,405434,
938,405082,
939,403769,
940,404151,
941,403432,
942,402993,
943,403469,
944,402727,
945,402687,
946,402551,
947,402463,
948,401048,
949,400504,
950,400533,
951,399402,
952,399358,
953,399563,
954,399175,
955,398368,
956,398372,
957,397879,
958,397687,
959,396962,
960,397526,
961,397411,
962,397628,
963,397461,
964,398194,
965,398372,
966,398236,
967,397509,
968,397447,
969,397553,
970,397522,
971,397796,
972,397928,
973,397828,
974,397001,
975,397868,
976,396840,
977,396713,
978,395362,
979,395809,
980,394815,
981,394896,
982,393608,
983,392795,
984,392695,
985,391421,
986,391597,
987,391160,
988,390456,
989,391466,
990,391841,
991,391553,
992,392076,
993,392143,
994,392507,
995,392105,
996,391766,
997,391295,
998,390859,
999,390239,
1000,388796,
1001,387084,
1002,386328,
1003,385900,
1004,385165,
1005,383826,
1006,383170,
1007,384034,
1008,383703,
1009,383339,
1010,382311,
1011,381831,
1012,382640,
1013,382777,
1014,384040,
1015,383784,
1016,384561,
1017,385576,
1018,385888,
1019,386147,
1020,385951,
1021,386326,
1022,386526,
1023,387312,
1024,387016,
1025,387055,
1026,387257,
1027,386547,
1028,386649,
1029,386603,
1030,386823,
1031,387444,
1032,387032,
1033,387488,
1034,387037,
1035,387298,
1036,387382,
1037,387317,
1038,387963,
1039,388625,
1040,389034,
1041,388764,
1042,389168,
1043,389503,
1044,389306,
1045,389966,
1046,389903,
1047,390757,
1048,391474,
1049,390451,
1050,390488,
1051,389976,
1052,390346,
1053,389804,
1054,388795,
1055,389066,
1056,387712,
1057,386997,
1058,386153,
1059,385500,
1060,385121,
1061,384163,
1062,384254,
1063,385698,
1064,386825,
1065,387109,
1066,388453,
1067,389244,
1068,390107,
1069,390462,
1070,392098,
1071,393925,
1072,394724,
1073,395810,
1074,398098,
1075,399683,
1076,400210,
1077,401088,
1078,401678,
1079,402780,
1080,404183,
