frame,time
322,1.12e-05,
323,1.14e-05,
324,8.4e-06,
325,8e-06,
326,2.32e-05,
327,1.1e-05,
328,8.6e-06,
329,8e-06,
330,3.17e-05,
331,8.4e-06,
332,1.24e-05,
333,8.8e-06,
334,2.52e-05,
335,1.14e-05,
336,1.1e-05,
337,1.89e-05,
338,1.13e-05,
339,1.11e-05,
340,1.09e-05,
341,1.11e-05,
342,1.1e-05,
343,1.15e-05,
344,8.5e-06,
345,2.79e-05,
346,1.1e-05,
347,8.5e-06,
348,7.9e-06,
349,1.11e-05,
350,1.37e-05,
351,1.11e-05,
352,9.7e-06,
353,1.49e-05,
354,1.08e-05,
355,8.5e-06,
356,7.9e-06,
357,1.74e-05,
358,1.91e-05,
359,1.1e-05,
360,1.09e-05,
361,1.13e-05,
362,1.11e-05,
363,1.1e-05,
364,8.4e-06,
365,1.83e-05,
366,1.09e-05,
367,1.11e-05,
368,8.6e-06,
369,3.08e-05,
370,1.09e-05,
371,1.1e-05,
372,8.4e-06,
373,1.1e-05,
374,1.41e-05,
375,1.1e-05,
376,1.15e-05,
377,2.47e-05,
378,9.9e-06,
379,1.09e-05,
380,1.09e-05,
381,2.31e-05,
382,1.1e-05,
383,2.77e-05,
384,4.74e-05,
385,3.07e-05,
386,2.37e-05,
387,3.7e-05,
388,1.2e-05,
389,9.9e-06,
390,1.8e-05,
391,1.83e-05,
392,1.45e-05,
393,1.49e-05,
394,2.31e-05,
395,1.19e-05,
396,1.92e-05,
397,1.91e-05,
398,1.26e-05,
399,1.86e-05,
400,1.92e-05,
401,3.82e-05,
402,1.9e-05,
403,1.51e-05,
404,1.97e-05,
405,2.13e-05,
406,2.86e-05,
407,1.38e-05,
408,1.31e-05,
409,1.32e-05,
410,1.86e-05,
411,1.82e-05,
412,1.91e-05,
413,1.88e-05,
414,9.3e-06,
415,1.89e-05,
416,1.86e-05,
417,1.74e-05,
418,1.87e-05,
419,2.62e-05,
420,2.17e-05,
421,1.99e-05,
422,1.27e-05,
423,1.43e-05,
424,1.75e-05,
425,1.93e-05,
426,1.89e-05,
427,1.22e-05,
428,2.77e-05,
429,1.97e-05,
430,2.36e-05,
431,1.87e-05,
432,4.83e-05,
433,1.18e-05,
434,1.7e-05,
435,4.36e-05,
436,1.79e-05,
437,1.87e-05,
438,1.66e-05,
439,1.88e-05,
440,1.56e-05,
441,1.48e-05,
442,1.73e-05,
443,1.88e-05,
444,1.9e-05,
445,1.2e-05,
446,1.85e-05,
447,1.38e-05,
448,2.43e-05,
449,1.63e-05,
450,1.42e-05,
451,1.52e-05,
452,1.28e-05,
453,2.55e-05,
454,1.91e-05,
455,2.31e-05,
456,1.61e-05,
457,1.88e-05,
458,1.92e-05,
459,1.86e-05,
460,2.66e-05,
461,1.33e-05,
462,1.46e-05,
463,2.37e-05,
464,1.89e-05,
465,2.36e-05,
466,2.46e-05,
467,1.88e-05,
468,1.54e-05,
469,1.91e-05,
470,1.68e-05,
471,1.25e-05,
472,1.93e-05,
473,1.9e-05,
474,1.86e-05,
475,1.91e-05,
476,1.21e-05,
477,1.37e-05,
478,1.8e-05,
479,1.48e-05,
480,1.91e-05,
481,1.92e-05,
482,1.12e-05,
483,1.91e-05,
484,1.75e-05,
485,1.94e-05,
486,1.63e-05,
487,2.37e-05,
488,1.3e-05,
489,1.32e-05,
490,1.25e-05,
491,1.85e-05,
492,3.4e-05,
493,1.86e-05,
494,1.06e-05,
495,1.67e-05,
496,1.93e-05,
497,1.43e-05,
498,1.94e-05,
499,1.87e-05,
500,1.43e-05,
501,1.86e-05,
502,1.51e-05,
503,1.91e-05,
504,1.46e-05,
505,1.9e-05,
506,1.3e-05,
507,1.82e-05,
508,1.91e-05,
509,3.37e-05,
510,8.19e-05,
511,1.88e-05,
512,2.35e-05,
513,1.91e-05,
514,1.93e-05,
515,1.28e-05,
516,1.96e-05,
517,2.1e-05,
518,1.85e-05,
519,1.58e-05,
520,1.51e-05,
521,1.86e-05,
522,1.85e-05,
523,1.92e-05,
524,1.2e-05,
525,1.21e-05,
526,1.87e-05,
527,1.92e-05,
528,1.92e-05,
529,2.41e-05,
530,2.35e-05,
531,1.88e-05,
532,1.21e-05,
533,2.25e-05,
534,1.31e-05,
535,1.76e-05,
536,1.23e-05,
537,1.7e-05,
538,2.28e-05,
539,1.91e-05,
540,1.95e-05,
541,2.3e-05,
542,1.85e-05,
543,1.95e-05,
544,3.02e-05,
545,1.85e-05,
546,1.49e-05,
547,1.89e-05,
548,1.87e-05,
549,4.45e-05,
550,1.31e-05,
551,1.39e-05,
552,2.33e-05,
553,1.87e-05,
554,1.95e-05,
555,1.97e-05,
556,1.85e-05,
557,1.75e-05,
558,2.1e-05,
559,1.19e-05,
560,2.57e-05,
561,2.4e-05,
562,1.24e-05,
563,1.85e-05,
564,1.51e-05,
565,1.92e-05,
566,1.94e-05,
567,1.88e-05,
568,1.66e-05,
569,1.41e-05,
570,1.9e-05,
571,3.19e-05,
572,1.38e-05,
573,2.32e-05,
574,1.22e-05,
575,1.47e-05,
576,1.92e-05,
577,1.86e-05,
578,1.9e-05,
579,1.81e-05,
580,1.97e-05,
581,1.86e-05,
582,1.43e-05,
583,1.2e-05,
584,1.23e-05,
585,3.31e-05,
586,2.02e-05,
587,2.02e-05,
588,1.63e-05,
589,4.4e-05,
590,1.83e-05,
591,1.25e-05,
592,3.86e-05,
593,1.89e-05,
594,1.34e-05,
595,1.28e-05,
596,1.91e-05,
597,1.81e-05,
598,2.3e-05,
599,1.4e-05,
600,1.91e-05,
601,1.21e-05,
602,2.28e-05,
603,1.83e-05,
604,1.3e-05,
605,1.21e-05,
606,2.29e-05,
607,1.17e-05,
608,2.34e-05,
609,6.54e-05,
610,2.3e-05,
611,1.26e-05,
612,1.25e-05,
613,1.86e-05,
614,1.22e-05,
615,2.34e-05,
616,1.22e-05,
617,1.32e-05,
618,1.58e-05,
619,2.33e-05,
620,1.88e-05,
621,1.56e-05,
622,2.36e-05,
623,1.91e-05,
624,1.95e-05,
625,1.28e-05,
626,2.33e-05,
